108|109|10.9413316666667|106.536253333333|10.9413566666667|106.536155|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|11|11 m|7000|07
109|110|10.9413566666667|106.536155|10.9419666666667|106.534926666667|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|150|0.2 km|20000|20
110|111|10.9419666666667|106.534926666667|10.9429483333333|106.532881666667|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|249|0.2 km|20000|20
111|112|10.9429483333333|106.532881666667|10.94414|106.53041|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Củ Chi, Hồ Chí Minh, Vietnam|301|0.3 km|20000|20
112|113|10.94414|106.53041|10.9454983333333|106.527613333333|Xuyên Á, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|341|0.3 km|20000|20
113|114|10.9454983333333|106.527613333333|10.946785|106.524981666667|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|321|0.3 km|20000|20
114|115|10.946785|106.524981666667|10.9471333333333|106.524391666667|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|75|75 m|12000|12
115|116|10.9471333333333|106.524391666667|10.9471333333333|106.524391666667|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|0|1 m|20000|20
116|117|10.9471333333333|106.524391666667|10.9473983333333|106.524005|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|51|51 m|14000|14
117|118|10.9473983333333|106.524005|10.948125|106.522918333333|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|144|0.1 km|20000|20
118|119|10.948125|106.522918333333|10.9493566666667|106.521063333333|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|1714|1.7 km|20000|20
119|120|10.9493566666667|106.521063333333|10.9506883333333|106.519266666667|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|2044|2.0 km|20000|20
120|121|10.9506883333333|106.519266666667|10.95078|106.519135|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|19|19 m|6000|06
121|122|10.95078|106.519135|10.950815|106.519055|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|9|9 m|19000|19
122|123|10.950815|106.519055|10.9514866666667|106.518006666667|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|137|0.1 km|20000|20
123|124|10.9514866666667|106.518006666667|10.9526166666667|106.51634|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|221|0.2 km|20000|20
124|125|10.9526166666667|106.51634|10.95399|106.514345|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|266|0.3 km|20000|20
125|126|10.95399|106.514345|10.9553783333333|106.512295|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|272|0.3 km|20000|20
126|127|10.9553783333333|106.512295|10.9568083333333|106.51011|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|287|0.3 km|21000|21
127|128|10.9568083333333|106.51011|10.9577383333333|106.508295|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|224|0.2 km|19000|19
128|129|10.9577383333333|106.508295|10.9588916666667|106.506028333333|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|279|0.3 km|20000|20
129|130|10.9588916666667|106.506028333333|10.959345|106.505115|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|112|0.1 km|14000|14
130|131|10.959345|106.505115|10.9593983333333|106.505046666667|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|9|9 m|15000|15
131|132|10.9593983333333|106.505046666667|10.9599566666667|106.50391|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|139|0.1 km|20000|20
132|133|10.9599566666667|106.50391|10.9606633333333|106.502576666667|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|165|0.2 km|20000|20
133|134|10.9606633333333|106.502576666667|10.960805|106.502296666667|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|34|34 m|10000|10
134|135|10.960805|106.502296666667|10.9608483333333|106.502213333333|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|10|10 m|16000|16
135|136|10.9608483333333|106.502213333333|10.96149|106.501078333333|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|143|0.1 km|20000|20
136|137|10.96149|106.501078333333|10.962655|106.499166666667|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|246|0.2 km|20000|20
137|138|10.962655|106.499166666667|10.9637066666667|106.497205|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|244|0.2 km|20000|20
138|139|10.9637066666667|106.497205|10.9642833333333|106.496156666667|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|2632|2.6 km|20000|20
139|140|10.9642833333333|106.496156666667|10.965015|106.494846666667|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|2643|2.6 km|20000|20
140|141|10.965015|106.494846666667|10.9657266666667|106.492998333333|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|217|0.2 km|20000|20
141|142|10.9657266666667|106.492998333333|10.96657|106.49089|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|249|0.2 km|20000|20
142|143|10.96657|106.49089|10.9673133333333|106.488988333333|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|223|0.2 km|20000|20
143|144|10.9673133333333|106.488988333333|10.9675416666667|106.488451666667|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|64|64 m|11000|11
144|145|10.9675416666667|106.488451666667|10.96757|106.488353333333|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|11|11 m|8000|08
145|146|10.96757|106.488353333333|10.9679383333333|106.487113333333|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|141|0.1 km|20000|20
146|147|10.9679383333333|106.487113333333|10.9685816666667|106.485651666667|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|719-Quèc QL22, Củ Chi, Hồ Chí Minh, Vietnam|175|0.2 km|20000|20
147|148|10.9685816666667|106.485651666667|10.9696483333333|106.483918333333|719-Quèc QL22, Củ Chi, Hồ Chí Minh, Vietnam|770 QL22, Củ Chi, Hồ Chí Minh, Vietnam|222|0.2 km|20000|20
148|149|10.9696483333333|106.483918333333|10.970725|106.482406666667|770 QL22, Củ Chi, Hồ Chí Minh, Vietnam|934 Xuyên Á, Khu phố 8, Tân An Hội, Củ Chi, Hồ Chí Minh, Vietnam|207|0.2 km|21000|21
149|150|10.970725|106.482406666667|10.971335|106.482053333333|934 Xuyên Á, Khu phố 8, Tân An Hội, Củ Chi, Hồ Chí Minh, Vietnam|934 Xuyên Á, Khu phố 8, Tân An Hội, Củ Chi, Hồ Chí Minh, Vietnam|153|0.2 km|20000|20
